"","fy","fund","agency","source","interfund_trans","from_fund","source_name.x","receipts","data_source","fund_name","agency_name","fund_cat","fund_cat_name.x","fund_ab","fund_ioc","fund_re","a_end","in_ff","fund_name_ab","fund_category","fund_cat_name.y","in_ff_rev","in_ff_exp","revenuesource","total","source_name_AWM","source_name.y","source_name_formula","rev_type","rev_type_name","amnesty","local","type_assigned","source_flag","med_option_recent","rev_type_new"
"388",2021,"0733","370","2326",NA,NA,"UNSOLD STATE ASSETS",116356.18,NA,"TOBACCO SETTLEMENT RECOVERY","TREASURER","D","SPECIAL STATE FUNDS","0733","0733","0",NA,"1","TOBACCO SETTLEMENT RECOVERY","D","Special State Funds","1","1",NA,NA,"UNSOLD STATE ASSETS","UNSOLD STATE ASSETS","UNSOLD STATE ASSETS","78",".",NA,0,NA,NA,0,"78"
"389",2021,"0007","565","2329",NA,NA,"FINES & PENALTIES/VIDEO GAMING",159111.11,NA,"EDUCATION ASSISTANCE","ILLINOIS GAMING BOARD","A","GENERAL FUNDS","0007","0007","0",NA,"1","EDUCATION ASSISTANCE","A","General Funds","1","1",NA,NA,"FINES & PENALTIES/VIDEO GAMING","FINES & PENALTIES/VIDEO GAMING","FINES & PENALTIES/VIDEO GAMING","78",".",NA,0,NA,NA,0,"78"
"390",2021,"0667","588","2352",NA,NA,"OTHER STATE RELIEF",329590.23,NA,"DISASTER RESPONSE AND RECOVERY","IL EMERGENCY MANAGEMENT AGCY","I","STATE TRUST FUNDS","0667","0667","0",NA,"1","DISASTER RESPONSE AND RECOVERY","I","State Trust Funds","1","1",NA,NA,"OTHER STATE RELIEF","OTHER STATE RELIEF","OTHER STATE RELIEF","78",".",NA,0,NA,NA,0,"78"
"391",2021,"0523","426","2362",NA,NA,"REIMBRS EMPLOYEE COMMISSARY",35203.62,NA,"DEPT OF CORRECTIONS REIMBURSEM","CORRECTIONS","D","SPECIAL STATE FUNDS","0523","0523","0",NA,"1","DEPT OF CORRECTIONS REIMBURSEM","D","Special State Funds","1","1",NA,NA,"REIMBRS EMPLOYEE COMMISSARY","REIMBRS EMPLOYEE COMMISSARY","REIMBRS EMPLOYEE COMMISSARY","78",".",NA,0,NA,NA,0,"78"
"392",2021,"0335","546","2366",NA,NA,"CIR CLK FINES PEN & ASSMENTS",9610.65,NA,"CRIMINAL JUSTICE INFO PROJECTS","IL CRIMINAL JUSTICE INFO AUTH","I","STATE TRUST FUNDS","0335","0335","0",NA,"1","CRIMINAL JUSTICE INFO PROJECTS","I","State Trust Funds","1","1",NA,NA,"CIR CLK FINES PEN & ASSMENTS","CIR CLK FINES PEN & ASSMENTS","CIR CLK FINES PEN & ASSMENTS","78",".",NA,0,NA,NA,0,"78"
"393",2021,"0001","420","2370",NA,NA,"SETTLEMENT AGREEMENTS",3000,NA,"GENERAL REVENUE","COMMERCE AND ECONOMIC OPPORTUN","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"SETTLEMENT AGREEMENTS","SETTLEMENT AGREEMENTS","SETTLEMENT AGREEMENTS","78",".",NA,0,NA,NA,0,"78"
"394",2021,"0768","692","2383",NA,NA,"MISCELLANEOUS-ROYALTIES",6026.03,NA,"IL MATH & SCIENCE ACAD INCOME","IL MATH AND SCIENCE ACADEMY","D","SPECIAL STATE FUNDS","0768","0768","0",NA,"1","IL MATH & SCIENCE ACAD INCOME","D","Special State Funds","1","1",NA,NA,"MISCELLANEOUS-ROYALTIES","MISCELLANEOUS-ROYALTIES","MISCELLANEOUS-ROYALTIES","78",".",NA,0,NA,NA,0,"78"
"395",2021,"0879","493","2417",NA,NA,"CIRCUIT CLRK-EMERGENCY RESPONS",4221.16,NA,"TRAFFIC & CRIM CONVICTION SUR","STATE POLICE","D","SPECIAL STATE FUNDS","0879","0879","0",NA,"1","TRAFFIC & CRIM CONVICTION SUR","D","Special State Funds","1","1",NA,NA,"CIRCUIT CLRK-EMERGENCY RESPONS","CIRCUIT CLRK-EMERGENCY RESPONS","CIRCUIT CLRK-EMERGENCY RESPONS","78",".",NA,0,NA,NA,0,"78"
"396",2021,"0533","340","2419",NA,NA,"MASTER AGREEMENT",3500000,NA,"ATTORNEY GENERAL TOBACCO","ATTORNEY GENERAL","D","SPECIAL STATE FUNDS","0533-B","0533","2",NA,"1","ATTORNEY GENERAL TOBACCO","D","Special State Funds","1","1",NA,NA,"MASTER AGREEMENT","MASTER AGREEMENT","MASTER AGREEMENT","78",".",NA,0,NA,NA,0,"78"
"397",2021,"0001","350","2438",NA,NA,"LOW SPEED VEHICLE-COT",4620,NA,"GENERAL REVENUE","SECRETARY OF STATE","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"LOW SPEED VEHICLE-COT","LOW SPEED VEHICLE-COT","LOW SPEED VEHICLE-COT","78",".",NA,0,2,NA,0,"78"
"398",2021,"0759","350","2467",NA,NA,"DEALER ADMIN PENALTIES",5350,NA,"SECRETARY OF STATE POLICE SERV","SECRETARY OF STATE","D","SPECIAL STATE FUNDS","0759","0759","0",NA,"1","SECRETARY OF STATE POLICE SERV","D","Special State Funds","1","1",NA,NA,"DEALER ADMIN PENALTIES","DEALER ADMIN PENALTIES","DEALER ADMIN PENALTIES","78",".",NA,0,2,NA,0,"78"
"399",2021,"0109","350","2476",NA,NA,"DEL VEHICLE DLR TRANSFER FEE",3611279,NA,"CDLIS/AAMVANET/NMVTIS TRUST","SECRETARY OF STATE","D","SPECIAL STATE FUNDS","0109","0109","0",NA,"1","CDLIS&AAMVA NET TRUST","D","Special State Funds","1","1",NA,NA,"DEL VEHICLE DLR TRANSFER FEE","DEL VEHICLE DLR TRANSFER FEE","DEL VEHICLE DLR TRANSFER FEE","78",".",NA,0,2,NA,0,"78"
"400",2021,"0001","510","2507",NA,NA,"PROHIBITED POLITICAL CONTRIB",7701,NA,"GENERAL REVENUE","EXECUTIVE ETHICS COMMISSION","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"PROHIBITED POLITICAL CONTRIB","PROHIBITED POLITICAL CONTRIB","PROHIBITED POLITICAL CONTRIB","78",".",NA,0,NA,NA,0,"78"
"401",2021,"0076","466","2512",NA,NA,"BILLETING OPERATIONS PROCEEDS",457899.16,NA,"IL NATIONAL GUARD BILLETING","MILITARY AFFAIRS","I","STATE TRUST FUNDS","0076-B","0076","2",NA,"1","IL NATIONAL GUARD BILLETING","I","State Trust Funds","1","1",NA,NA,"BILLETING OPERATIONS PROCEEDS","BILLETING OPERATIONS PROCEEDS","BILLETING OPERATIONS PROCEEDS","78",".",NA,0,NA,NA,0,"78"
"402",2021,"0514","493","2546",NA,NA,"ARTICLE 36 SEIZURES",2416.61,NA,"STATE ASSET FORFEITURE","STATE POLICE","D","SPECIAL STATE FUNDS","0514","0514","0",NA,"1","STATE ASSET FORFEITURE","D","Special State Funds","1","1",NA,NA,"ARTICLE 36 SEIZURES","ARTICLE 36 SEIZURES","ARTICLE 36 SEIZURES","78",".",NA,0,NA,NA,0,"78"
"403",2021,"0047","592","2557",NA,NA,"FIRE PREV FINES & PENALTIES",375000,NA,"FIRE PREVENTION","OFFICE OF THE STATE FIRE MARSH","D","SPECIAL STATE FUNDS","0047","0047","0",NA,"1","FIRE PREVENTION","D","Special State Funds","1","1",NA,NA,"FIRE PREV FINES & PENALTIES","FIRE PREV FINES & PENALTIES","FIRE PREV FINES & PENALTIES","78",".",NA,0,NA,NA,0,"78"
"404",2021,"0793","478","2562",NA,NA,"ENCOUNTER DATA PENALTY PMTS",705000,NA,"HEALTHCARE PROVIDER RELIEF","HEALTHCARE & FAMILY SERVICES","D","SPECIAL STATE FUNDS","0793","0793","0",NA,"1","HEALTHCARE PROVIDER RELIEF","D","Special State Funds","1","1",NA,NA,"ENCOUNTER DATA PENALTY PMTS","ENCOUNTER DATA PENALTY PMTS","ENCOUNTER DATA PENALTY PMTS","78",".",NA,0,NA,NA,0,"78"
"405",2021,"0844","295","2579",NA,NA,"CANNABIS CONTROL ACT",10633.33,NA,"CONTINUING LEGAL EDUC TRUST","STATE'S ATTYS APPELLATE PROSEC","D","SPECIAL STATE FUNDS","0844","0844","0",NA,"1","CONTINUING LEGAL EDUC TRUST","D","Special State Funds","1","1",NA,NA,"CANNABIS CONTROL ACT","CANNABIS CONTROL ACT","CANNABIS CONTROL ACT","78",".",NA,0,NA,NA,0,"78"
"406",2021,"0001","510","2581",NA,NA,"LEGAL VIOLATIONS-EEC FINES",137841.3,NA,"GENERAL REVENUE","EXECUTIVE ETHICS COMMISSION","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"LEGAL VIOLATIONS-EEC FINES","LEGAL VIOLATIONS-EEC FINES","LEGAL VIOLATIONS-EEC FINES","78",".",NA,0,NA,NA,0,"78"
"407",2021,"0041","422","2612",NA,NA,"GINSENG HARVESTER VIOLATIONS",962,NA,"WILDLIFE & FISH","NATURAL RESOURCES","D","SPECIAL STATE FUNDS","0041","0041","0",NA,"1","WILDLIFE & FISH","D","Special State Funds","1","1",NA,NA,"GINSENG HARVESTER VIOLATIONS",".","GINSENG HARVESTER VIOLATIONS","78",".",NA,0,NA,NA,0,"78"
"408",2021,"0297","537","2613",NA,NA,"COOK COUNTY REIMBURSEMENTS",44395.62,NA,"GUARDIANSHIP & ADVOCACY","GUARDIAN & ADVOCACY COMM","D","SPECIAL STATE FUNDS","0297","0297","0",NA,"1","GUARDIANSHIP & ADVOCACY","D","Special State Funds","1","1",NA,NA,"COOK COUNTY REIMBURSEMENTS",".","COOK COUNTY REIMBURSEMENTS","78",".",NA,0,NA,NA,0,"78"
"409",2021,"0304","448","2615",NA,NA,"LCL IL GOVT UNITS - CRF",3029580.79,NA,"TECHNOLOGY MGMNT REVOLVING","INNOVATION AND TECHNOLOGY","H","REVOLVING FUNDS","0304-B","0304","2",NA,"1","TECHNOLOGY MGMNT REVOLVING","H","Revolving Funds","1","1",NA,NA,"LCL IL GOVT UNITS - CRF",".","LCL IL GOVT UNITS - CRF","78",".",NA,0,NA,NA,0,"78"
"410",2021,"0736","601","2626",NA,NA,"PRIVATE ORG OR IND/LUMINA",50000,NA,"BHE STATE PROJECTS","BOARD OF HIGHER EDUCATION","I","STATE TRUST FUNDS","0736","0736","0",NA,"1","BHE STATE PROJECTS","I","State Trust Funds","1","1",NA,NA,"PRIVATE ORG OR IND/LUMINA",".","PRIVATE ORG OR IND/LUMINA","78",".",NA,0,NA,NA,0,"78"
"411",2021,"0043","466","2637",NA,NA,"RECYCLED SCRAP METAL",8397.45,NA,"MILITARY AFFAIRS TRUST","MILITARY AFFAIRS","D","SPECIAL STATE FUNDS","0043","0043","0",NA,"1","MILITARY AFFAIRS TRUST","D","Special State Funds","1","1",NA,NA,"RECYCLED SCRAP METAL",".","RECYCLED SCRAP METAL","78",".",NA,0,NA,NA,0,"78"
"412",2021,"0314","416","2646",NA,NA,"I-CYCLE SALES",9112.39,NA,"FACILITIES MANAGEMENT REVOLV","CENTRAL MANAGEMENT","H","REVOLVING FUNDS","0314","0314","0",NA,"1","FACILITIES MANAGEMENT REVOLV","H","Revolving Funds","1","1",NA,NA,"I-CYCLE SALES",".","I-CYCLE SALES","78",".",NA,0,NA,NA,0,"78"
"413",2021,"0903","416","2646",NA,NA,"I-CYCLE SALES",650.65,NA,"STATE SURPLUS PROPERTY REV","CENTRAL MANAGEMENT","H","REVOLVING FUNDS","0903","0903","0",NA,"1","STATE SURPLUS PROPERTY REV","H","Revolving Funds","1","1",NA,NA,"I-CYCLE SALES",".","I-CYCLE SALES","78",".",NA,0,NA,NA,0,"78"
"414",2021,"0001","416","2647",NA,NA,"SCRAP SALES",195117.32,NA,"GENERAL REVENUE","CENTRAL MANAGEMENT","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"SCRAP SALES",".","SCRAP SALES","78",".",NA,0,NA,NA,0,"78"
"415",2021,"0903","416","2647",NA,NA,"SCRAP SALES",12169.81,NA,"STATE SURPLUS PROPERTY REV","CENTRAL MANAGEMENT","H","REVOLVING FUNDS","0903","0903","0",NA,"1","STATE SURPLUS PROPERTY REV","H","Revolving Funds","1","1",NA,NA,"SCRAP SALES",".","SCRAP SALES","78",".",NA,0,NA,NA,0,"78"
"416",2021,"0907","416","2654",NA,NA,"FORMULARY REBATES",91764813.04,NA,"HEALTH INSURANCE RESERVE","CENTRAL MANAGEMENT","D","SPECIAL STATE FUNDS","0907","0907","0",NA,"1","HEALTH INSURANCE RESERVE","D","Special State Funds","1","1",NA,NA,"FORMULARY REBATES",".","FORMULARY REBATES","78",".",NA,0,NA,NA,0,"78"
"417",2021,"0170","511","2659",NA,NA,"ENERGY REBATES",34769,NA,"CDB SPECIAL PROJECTS","CAPITAL DEVELOPMENT BOARD","I","STATE TRUST FUNDS","0170","0170","0",NA,"1","CDB SPECIAL PROJECTS","I","State Trust Funds","1","1",NA,NA,"ENERGY REBATES",".","ENERGY REBATES","78",".",NA,0,NA,NA,0,"78"
"418",2021,"0907","416","2718",NA,NA,"TMSTR OPTOUT LEGAL & EDUC",675180,NA,"HEALTH INSURANCE RESERVE","CENTRAL MANAGEMENT","D","SPECIAL STATE FUNDS","0907","0907","0",NA,"1","HEALTH INSURANCE RESERVE","D","Special State Funds","1","1",NA,NA,"TMSTR OPTOUT LEGAL & EDUC",".","TMSTR OPTOUT LEGAL & EDUC","78",".",NA,0,NA,NA,0,"78"
"419",2021,"0001","448","2724",NA,NA,"COMMISSION INCOME",10058.42,NA,"GENERAL REVENUE","INNOVATION AND TECHNOLOGY","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"COMMISSION INCOME",".","COMMISSION INCOME","78",".",NA,0,NA,NA,0,"78"
